DEBUG 2023-09-14 11:23:40,294 platform is darwin
DEBUG 2023-09-14 11:23:40,322 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 11:23:40,324 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 11:23:41,748 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 11:23:41,918 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 16
INFO 2023-09-14 11:34:48,955 Watching for file changes with StatReloader
DEBUG 2023-09-14 11:34:49,093 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 11:34:49,096 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 11:34:49,096 interactive is False
DEBUG 2023-09-14 11:34:49,097 platform is darwin
DEBUG 2023-09-14 11:34:49,152 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 11:34:49,153 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 11:34:50,254 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 11:34:50,476 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 40
DEBUG 2023-09-14 11:34:52,926 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 11:34:53,164 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 39
DEBUG 2023-09-14 11:35:15,439 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 11:35:15,724 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
INFO 2023-09-14 11:35:41,816 Watching for file changes with StatReloader
DEBUG 2023-09-14 11:35:41,937 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 11:35:41,939 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 11:35:41,940 interactive is False
DEBUG 2023-09-14 11:35:41,940 platform is darwin
DEBUG 2023-09-14 11:35:41,968 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 11:35:41,969 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 11:35:42,966 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 11:35:43,156 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
INFO 2023-09-14 12:32:48,405 Watching for file changes with StatReloader
DEBUG 2023-09-14 12:32:48,592 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 12:32:48,595 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:32:48,595 interactive is False
DEBUG 2023-09-14 12:32:48,596 platform is darwin
DEBUG 2023-09-14 12:32:48,624 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 12:32:48,625 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 12:32:51,060 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:32:51,563 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 30
DEBUG 2023-09-14 12:32:52,959 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:32:53,475 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
DEBUG 2023-09-14 12:32:54,377 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:32:54,832 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
DEBUG 2023-09-14 12:33:13,232 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 12:33:13,844 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
INFO 2023-09-14 12:41:00,585 Watching for file changes with StatReloader
